INDRA UUID	Belief	PMID	Evidence	API	Subject	Predicate	Object
16bef0c1-9d04-464f-8639-6c1bf6028f87	1.0	25072597	Others like TCF7L2, WNT1, WNT3A and LRP5 have a role in Wnt and beta-catenin pathway XREF_BIBR, XREF_BIBR whereas DLK1 activates MAPK kinase and ERK pathway XREF_BIBR and ADRB2 regulate adipogenesis via cAMP and PKA pathway XREF_BIBR.	reach	p(HGNC:DLK1)	directlyIncreases	act(p(FPLX:ERK))
59e4b84b-c1c9-494b-8c48-9ab41d78affd	1.0	25076949	Upon IRAK recruitment, IRAK4 phosphorylates IRAK1 at key serine and threonine residues, and enables IRAK1 to eventually activate tumor necrosis factor receptor associated factor 6 (TRAF6) that subsequently activates transforming growth factor-beta-activated protein kinase 1 (TAK1), a member of the mitogen activated protein (MAP) kinase kinase kinase (MAP3K) family.	reach	p(HGNC:IRAK1)	directlyIncreases	act(p(HGNC:IRAK1))
c6d4aeed-e612-44c2-a648-40d5c509b402	0.95	25101851	Activation of NF-kappaB and MAPKs, particularly the stimulation of ERK subgroup, has been demonstrated as the critical signals to trigger the cytokine production from immune responsive cells.	reach	p(FPLX:NFkappaB)	directlyIncreases	bp(GO:"GO:0001816")
78d8d903-7ff1-4f78-8807-c9688954a60b	0.95	25143442	These genes encode proteins involved in inhibiting production of type-I IFN (i.e., PCBP2) and inflammatory cytokines and chemokines (i.e., COMMD1, COMMD10, PPM1B, SPRED1, RORA, IKBA, ELOB) via distinct intracellular mechanisms : e.g., SPRED1 (sprouty related, EVH1 domain containing 1) negatively regulates the RAS and MAPK pathway; COMMD1 and COMMD10 (copper metabolism MURR1 domain containing 1) disrupt NF-kappaB binding of target genes in the nucleus; and RORA (RAR related orphan receptor A) sequesters NF-kappaB in the cytoplasm.	reach	p(HGNC:SPRED1)	directlyDecreases	act(p(FPLX:ERK))
0c71874f-464d-4378-8f68-7d4af12d3414	0.95	25161878	These results demonstrate that ER stressors can initiate apoptosis or autophagy, which depends on the chemical nature of the stressor, the extent and the duration of the stress.	reach	p(HGNC:ESR1)	directlyIncreases	bp(GO:"GO:0006915")
fd8191a7-4762-4760-82ee-85b1429564a8	0.95	25171414	Prolonged CHOP expression leads to cell death, and therefore, we asked if Abeta 1-42 -dependent neurodegeneration was mediated by axonally synthesized ATF4.	reach	p(HGNC:DDIT3)	directlyIncreases	bp(GO:"GO:0008219")
72000a1a-331a-4cd0-b932-fc0dac5bb4d9	0.95	25187272	NF-kappaB activation in myeloid cells typically enhances inflammation in the tumor microenvironment by increasing the secretion of pro inflammatory cytokines such as TNF-alpha and IL-6, which eventually leads to rapid proliferation of tumor cells.	reach	p(FPLX:NFkappaB)	directlyIncreases	bp(GO:"GO:0006954")
c071ed43-4f92-4778-ada7-ec6542768122	0.95	25238096	Because MDSCs were a major source of PNT in tumors (XREF_FIG), we aimed to determine if the endogenous production of ROS or PNT in MDSCs modulated Chop.	reach	p(HGNC:ROS1)	directlyIncreases	act(p(HGNC:DDIT3))
51e70dc9-716d-467e-962f-eaf8aaa06ff0	0.95	25249281	Transcription factor NF-kappaB activates many host antiapoptotic and proinflammatory genes and is activated by NS1 and NS2 genes rapidly during RSV infection to delay apoptosis.	reach	p(FPLX:NFkappaB)	directlyIncreases	bp(GO:"GO:0006915")
697a8013-0350-4626-a5db-6228b907506c	0.99	25253696	Taken together, our findings demonstrate that A673T, a protective allele of APP, reproducibly reduces amyloidogenic processing of APP and also mildly decreases Abeta aggregation.	reach	p(HGNC:APP)	directlyDecreases	act(p(HGNC:APP))
69c67fc7-405a-40da-a682-44605602a364	0.95	25279668	Several reports have shown that ER stress induced activation of the transcription factor ATF4 and CHOP increases protein synthesis, which in turn causes ATP depletion, oxidative stress, and cell death.	reach	p(HGNC:ATF4)	directlyIncreases	bp(GO:"GO:0008219")
3f9b72b1-85a2-4895-97fd-f3ee843f4860	0.95	25286675	So the activated IGF-I level in local microebvironnment increased, which may cause the descend of cell proliferation and the increasing of apoptosis.	reach	p(HGNC:IGF1)	directlyIncreases	bp(GO:"GO:0008283")
a260ff4f-5ab3-4b69-9708-a635f62f528d	0.95	25301142	To assess endocytosis of ICAM-1 in the
absence of ligands, TNF-α-activated HUVECs were incubated continuously
for 30 min, 1, 3, or 5 h at 37 °C with 20 μg/mL TxR-labeled
tomato lectin to stain the cell surface.	sparser	p(HGNC:TNF)	directlyIncreases	act(p(HGNC:SLC7A6))
a260ff4f-5ab3-4b69-9708-a635f62f528d	0.95	25330306	Similarly, 100 nM U0126, RDEA119, AZD6244 or trametinib also decreased SSRBC adhesion to TNFα-activated HUVECs to levels below baseline adhesion of sham-treated SSRBCs to non-activated HUVECs ( p <0.0001 for each of the MEK inhibitors) ( xref ).	sparser	p(HGNC:TNF)	directlyIncreases	act(p(HGNC:SLC7A6))
920a4f0a-c035-4346-96ce-2d79dab40db5	1.0	25332099	Although both groups interpreted their data differently, both sets of results in fact seem to indicate that CD14 participation ameliorates the differences between the ability of rLPS and sLPS to activate TLR4.	reach	p(HGNC:CD14)	directlyIncreases	act(p(HGNC:TLR4))
ee10d13e-6b36-4b84-9925-ef650bd004dd	0.95	25332179	In ERp44 -/- 6 months old hearts there was a significant increase in gene expression for nearly all the ER stress response members, including PDI, glucose regulated protein 78 kDa (GRP78), CHOP, ERp72, activating transcription factor 6 (ATF6), ER membrane oxidoreductase 1 (ERO1), heat shock protein 70 (HSP70), and X-box-binding protein 1 (XBP-1), when compared to WT mice (XREF_FIG A; n = 3/genotype; P < 0.05).	reach	p(HGNC:DDIT3)	directlyIncreases	act(p(HGNC:ESR1))
eee57673-9e37-4cd5-8c8c-6989f2ab5af5	0.95	25332179	In ERp44 -/- 6 months old hearts there was a significant increase in gene expression for nearly all the ER stress response members, including PDI, glucose regulated protein 78 kDa (GRP78), CHOP, ERp72, activating transcription factor 6 (ATF6), ER membrane oxidoreductase 1 (ERO1), heat shock protein 70 (HSP70), and X-box-binding protein 1 (XBP-1), when compared to WT mice (XREF_FIG A; n = 3/genotype; P < 0.05).	reach	p(HGNC:HSPA5)	directlyIncreases	act(p(HGNC:ESR1))
0221e1d5-71ae-4d51-851d-85133aab51d9	0.95	25360076	However, TRIF deficiency reduces IL-17 associated with neutrophilic asthma in an OVA induced model of allergic airway inflammation.	reach	p(HGNC:TICAM1)	directlyDecreases	bp(GO:"GO:0006954")
12fc128d-91e3-4acd-985a-ebb192b3a6e2	0.99	25360749	When MD2, a protein associated with the extracellular domain of TLR4, was transfected with TLR4 in HEK293 cells, MD2 enhanced TLR4 mediated production of IL-8 by LPS or EV71 VLPs.	reach	p(HGNC:LY96)	directlyIncreases	act(p(HGNC:TLR4))
c071ed43-4f92-4778-ada7-ec6542768122	0.95	25387669	ROS activate transcription factors to induce the growth arrest and DNA damage 153 (GADD153) gene, which in turn causes the cell to undergo apoptosis through the upregulation of caspase-3.	reach	p(HGNC:ROS1)	directlyIncreases	act(p(HGNC:DDIT3))
1f42ee8f-af93-46eb-a92b-4ababffef749	1.0	25407931	Addition of IGF-1 increased AKT, pAKT, pERK, and pGSK-3beta, but not ERK and GSK-3beta.	reach	p(HGNC:IGF1)	directlyIncreases	act(p(FPLX:ERK, pmod(Ph)))
4d0054ac-5799-4ccf-9361-26f88691d77a	0.95	25407931	Addition of IGF-1 increased AKT, pAKT, pERK, and pGSK-3beta, but not ERK and GSK-3beta.	reach	p(HGNC:IGF1)	directlyIncreases	act(p(HGNC:GSK3B))
6651b919-e95e-4e34-b29a-c55dc6677fb6	0.95	25407931	Addition of IGF-1 increased AKT, pAKT, pERK, and pGSK-3beta, but not ERK and GSK-3beta.	reach	p(HGNC:IGF1)	directlyIncreases	act(p(UP:P54644))
7c47e975-614c-436e-85fe-ca81fc557f83	0.86	25407931	Also, intracellular Abeta appears to directly interfere with PIK3 activation of AKT and subsequent GSK-3beta phosphorylation which is partly responsible for Tau hyperphosphorylation and the regulation of Tau gene expression [XREF_BIBR - XREF_BIBR, XREF_BIBR, XREF_BIBR, XREF_BIBR, XREF_BIBR].	reach	p(UP:P54675)	directlyIncreases	p(FPLX:AKT, pmod(Ph))
4b21044a-2857-4766-bd0d-011858a272c7	0.65	25407931	Also, intracellular Abeta appears to directly interfere with PIK3 activation of AKT and subsequent GSK-3beta phosphorylation which is partly responsible for Tau hyperphosphorylation and the regulation of Tau gene expression [XREF_BIBR - XREF_BIBR, XREF_BIBR, XREF_BIBR, XREF_BIBR, XREF_BIBR].	reach	p(UP:P54675)	directlyIncreases	p(HGNC:GSK3B, pmod(Ph))
539653f4-019f-40a2-b351-4ca8a006a593	0.98	25407931	Also, intracellular Aβ appears to directly interfere with PIK3 activation of AKT and subsequent GSK-3β phosphorylation which is partly responsible for Tau hyperphosphorylation and the regulation of Tau gene expression [ xref – xref , xref , xref , xref , xref ].	sparser	p(UP:P54675)	directlyIncreases	act(p(FPLX:AKT))
16bef0c1-9d04-464f-8639-6c1bf6028f87	1.0	25407931	Dlk1 activates the MEK and ERK pathway [XREF_BIBR], plays a functional role in motor neurons [XREF_BIBR], and has been identified as a novel target of the orphan nuclear receptor Nurr1 in meso-diencephalon DA neurons [XREF_BIBR].	reach	p(HGNC:DLK1)	directlyIncreases	act(p(FPLX:ERK))
bdb1c9f1-3aae-4131-9397-3eeaec2e52fc	0.98	25407931	Dlk1 activates the MEK and ERK pathway [XREF_BIBR], plays a functional role in motor neurons [XREF_BIBR], and has been identified as a novel target of the orphan nuclear receptor Nurr1 in meso-diencephalon DA neurons [XREF_BIBR].	reach	p(HGNC:DLK1)	directlyIncreases	act(p(FPLX:MEK))
1636852e-f1a2-4f10-8f3b-03cc48564851	0.65	25407931	In Abeta 1-42 toxicity, IGF-1, NGF, and sAPPalpha caused upregulation of IRS-1 in control neurons, but downregulation when miR-126 was overexpressed (XREF_FIG, XREF_SUPPLEMENTARY).	reach	p(HGNC:APP)	directlyIncreases	act(p(HGNC:IRS1))
212b9c9b-51f4-4c97-b2c8-f0a2a43df64e	0.65	25407931	In Abeta 1-42 toxicity, IGF-1, NGF, and sAPPalpha caused upregulation of IRS-1 in control neurons, but downregulation when miR-126 was overexpressed (XREF_FIG, XREF_SUPPLEMENTARY).	reach	p(HGNC:NGF)	directlyIncreases	act(p(HGNC:IRS1))
33e09888-6ad0-442d-9d33-4ed87966095d	0.65	25407931	When we examined miR-126 expression levels, we found that the endogenous miRNA was increased (1.5-2 fold) in STS and IGF-1-treated cells (XREF_FIG), while in the Syn.miR-126 transduced cells, STS caused a decrease and IGF-1 a slight increase in miRNA levels, which could have been associated with different Synapsin promoter regulation as a consequence of cell treatment.	reach	p(HGNC:STS)	directlyIncreases	act(p(HGNC:IGF1))
1f42ee8f-af93-46eb-a92b-4ababffef749	1.0	25424625	According to the cell signaling assays shown in Figure  xref F, LMAb1 could block the IGF-1 induced activation of pERK, pAKT and pIGF-1R along with the increase concentration of LMAb1, indicating that inhibition of PI3K-AKT as well as MAPK cascade might be one of the anti-tumor mechanisms of anti-IGF-1R antibody LMAb1.	sparser	p(HGNC:IGF1)	directlyIncreases	act(p(FPLX:ERK, pmod(Ph)))
59e4b84b-c1c9-494b-8c48-9ab41d78affd	1.0	25452754	IRAK-4 is thought to phosphorylate IRAK-1, which allows IRAK-1 to initiate an auto-phosphorylation cascade occurring in three sequential steps.	reach	p(HGNC:IRAK1)	directlyIncreases	act(p(HGNC:IRAK1))
4d0054ac-5799-4ccf-9361-26f88691d77a	0.95	25520943	As shown in Figure XREF_FIG A, increased levels of P-Akt, P-GSK3alpha, and P-GSK3beta were observed in mouse prostate tissues treated with insulin alone, IGF1 alone, a combination of insulin and IL-17, and a combination of IGF1 and IL-17, compared to the control group.	reach	p(HGNC:IGF1)	directlyIncreases	act(p(HGNC:GSK3B))
f5fc46a8-a98a-4bd1-9930-0f3564842809	0.95	25569104	In addition, the fact that ER stress can trigger an inflammatory type of cell death, which contrasts with apoptosis that is in many conditions immunosilent, opens doors for future studies on the role of ER stress in inflammation driven pathologies.	reach	p(HGNC:ESR1)	directlyIncreases	bp(GO:"GO:0008219")
fbad71e6-c835-48ec-95f7-c7291379ea64	0.95	25593996	This study confirmed that miR-7 negatively regulates also AKT, and ERK 1/2 [XREF_BIBR], whereas Rai et al. also confirmed these results finding that miR-7 ectopic expression allowed EGFR TKIs to overcome resistance in lung cancer cell lines [XREF_BIBR].	reach	p(HGNC:"MIR7-1")	directlyDecreases	act(p(FPLX:AKT))
c6d4aeed-e612-44c2-a648-40d5c509b402	0.95	25683963	Inhibition of NFkappaB successfully diminishes cytokine production, but the effects of inhibition are broad, considering the relative importance of NFkappaB signaling in essential innate immune responses and the initiation of inflammation XREF_BIBR - XREF_BIBR.	reach	p(FPLX:NFkappaB)	directlyIncreases	bp(GO:"GO:0001816")
eb01c4cc-e251-4217-a9f6-6ce86cf2993e	0.99	25753787	IKKalpha/beta/gamma and TBK1 and IKKepsilon then activate the transcription factors NF-kappaB and IFN-regulatory factors 3 and 7 (IRF3/7), respectively.	reach	p(HGNC:IKBKE)	directlyIncreases	act(p(FPLX:NFkappaB))
16bef0c1-9d04-464f-8639-6c1bf6028f87	1.0	25790378	A recent study reported that adipogenic inhibitor Pref-1 activated ERK and inhibited adipogenesis [ xref ].	sparser	p(HGNC:DLK1)	directlyIncreases	act(p(FPLX:ERK))
f5fc46a8-a98a-4bd1-9930-0f3564842809	0.95	25793496	Also needed is further information identifying the interacting partners of these phosphorylated proteins, their upstream cognate kinases and their mutants that could provide further insights into the mechanisms underlying ER stress induced INS-1 cell death and anti-apoptotic effect of exenatide.	reach	p(HGNC:ESR1)	directlyIncreases	bp(GO:"GO:0008219")
0221e1d5-71ae-4d51-851d-85133aab51d9	0.95	25819428	This cleavage of TRIF by NS3/4A could prevent TLR3 activation and the resulting inflammation observed during HCV infection or it could alleviate TLR3 independent TRIF signaling of innate immunity.	reach	p(HGNC:TICAM1)	directlyDecreases	bp(GO:"GO:0006954")
0755e65a-7681-44e8-a0af-ce15e55fe046	0.99	25846612	In sensory neurons, nerve growth factor (NGF) and interleukin 6 (IL6), two factors known to induce priming, induce an increase in ERK and mTORC1 signaling leading to a local, axonal increase in protein synthesis.	reach	p(HGNC:NGF)	directlyIncreases	act(p(FPLX:ERK))
920a4f0a-c035-4346-96ce-2d79dab40db5	1.0	25869127	Equally, the suppressed LPS-response in Hpa-tg microglia indicated a loss of CD14-dependent TLR4 activation, suggesting that microglial HSPGs facilitate this process.	sparser	p(HGNC:CD14)	directlyIncreases	act(p(HGNC:TLR4))
12f5f48b-9f0e-4905-a6ba-5800bde4b7b1	0.86	25884955	Ch ' ng et al. proposed that tumor stromal TAMs influence tubular architecture and, eventually, tumor grade, whereas tumor nest TAMs have a closer relationship with hypoxia induced angiogenesis, indicating that the TAMs have different effects on tumor progression according to their histologic location [XREF_BIBR].	reach	p(PFAM:PF00307)	directlyIncreases	bp(GO:"GO:0001525")
fd8191a7-4762-4760-82ee-85b1429564a8	0.95	25886386	Studies have shown that apoptosis of podocytes induced by ER stress plays an important role in the process of glomerulosclerosis, and that CHOP (C/EBP homologous protein) is a key mediator of cell death in response to ER stress [XREF_BIBR - XREF_BIBR].	reach	p(HGNC:DDIT3)	directlyIncreases	bp(GO:"GO:0008219")
9264c3da-0592-425a-80b8-039b4e8e272b	0.86	25914608	In line with these findings, we show that activation of TLR4 by LPS induces ER stress and upregulates ATF4 in brain and retinal microvascular endothelial cells.	reach	p(HGNC:TLR4)	directlyIncreases	act(p(HGNC:ATF4))
6651b919-e95e-4e34-b29a-c55dc6677fb6	0.95	25921925	As shown in XREF_FIG, IGF-1 augments pAKT S473 but not pAKT T308 in HPASMC.	reach	p(HGNC:IGF1)	directlyIncreases	act(p(UP:P54644))
4d0054ac-5799-4ccf-9361-26f88691d77a	0.95	25981038	Indeed, IGF-1 treatment is sufficient to cause muscle hypertrophy via Akt activation of mTOR and inhibition of GSK3beta.	reach	p(HGNC:IGF1)	directlyIncreases	act(p(HGNC:GSK3B))
697a8013-0350-4626-a5db-6228b907506c	0.99	26002056	Alternatively sorting of APP to ILVs could prevent intracellular Abeta accumulation by targeting APP and/or its processing products for lysosomal degradation.	reach	p(HGNC:APP)	directlyDecreases	act(p(HGNC:APP))
cd9dc75f-8113-49b7-aa3f-3b9d97c729dc	0.98	26028029	We sought to discover whether augmented AKT activity from Pten deletion would further increase NF-kappaB activity in PSGR over-expressing conditions and facilitate prostate cancer progression.	reach	p(FPLX:AKT)	directlyIncreases	act(p(FPLX:NFkappaB))
72000a1a-331a-4cd0-b932-fc0dac5bb4d9	0.95	26055622	It is known that NF-kappaB is the vital signaling of oxidative stress and inflammation on AT 1 R expression, we checked NF-kappaB related pathway, it showed that there was a marked increase in phosphorylation of IKK and IkappaBalpha in ZDF rats, which was accompanied by decreased protein expression of IkappaBalpha.	reach	p(FPLX:NFkappaB)	directlyIncreases	bp(GO:"GO:0006954")
a260ff4f-5ab3-4b69-9708-a635f62f528d	0.95	26064179	Here, we show that natural product, S. indicus extract along with one of its active constituent, 7-HF mediate anti-inflammatory effects by effectively modulating the expression of cell adhesion molecules via suppression of NF-κB/IκBα signaling in TNF-α activated HUVECs.	sparser	p(HGNC:TNF)	directlyIncreases	act(p(HGNC:SLC7A6))
a260ff4f-5ab3-4b69-9708-a635f62f528d	0.95	26077188	Hence, shear stress adaptation reduces the uptake of unmodified AuNPs and increases the association between anti-ICAM-1 AuNPs and TNF-activated HUVECs.	sparser	p(HGNC:TNF)	directlyIncreases	act(p(HGNC:SLC7A6))
46ccb254-c30d-42d1-891d-17303d643d21	1.0	26090071	It is demonstrated that ceramides decrease phosphorylation of extracellular signal regulated kinases (ERKs) and their upstream activators MAPKs kinases (MEKs) and trigger JNK and p38 MAPK cascades inducing neuronal death through caspase-3 activation and upregulation of c-jun, c-fos, and p53 [XREF_BIBR, XREF_BIBR].	reach	p(HGNC:CASP3)	directlyIncreases	act(p(HGNC:TP53))
fd8191a7-4762-4760-82ee-85b1429564a8	0.95	26090483	CHOP induced cell death has been associated with downregulation of BCL-2 levels [XREF_BIBR].	reach	p(HGNC:DDIT3)	directlyIncreases	bp(GO:"GO:0008219")
fbad71e6-c835-48ec-95f7-c7291379ea64	0.95	26172296	These findings indicated that PI3K and Akt pathway was indeed suppressed by miR-7 in PCa and in turn caused an overall inhibition of prostatic tumor growth.	reach	p(HGNC:"MIR7-1")	directlyDecreases	act(p(FPLX:AKT))
efc0f64c-a37a-4cf4-9c89-049ff1b9d7ad	0.95	26186544	In any case, the present study clearly shows conclusive evidence that GGA is one of the natural lipids that induce a lipid induced ER stress response and UPR at sub-ten muM, which is potentially responsible for lipotoxicity or lipid induced cell death, while canonical lipid induced ER stress response occurs with some hundreds muM saturated fatty acids such as palmitate.	reach	bp(GO:"GO:0006950")	directlyIncreases	bp(GO:"GO:0008219")
716cc167-a897-4a68-acd0-4134b89a2790	0.95	26239352	BiP inducer X (1-(3,4-dihydroxyohenyl)-2-thiocyanate-ethanone, BIX) is a small molecule GRP78 and BiP inducer that also increases GRP94, calreticulin, and CHOP [XREF_BIBR].	reach	p(HGNC:HSPA5)	directlyIncreases	act(p(HGNC:DDIT3))
840e5f0e-ec8e-4eb9-81cb-b619edb48caf	0.95	26261796	Out of the several factors contributing to PD prognosis, the role of p38 MAPK (Mitogen activated protein-kinase) and PI3K and AKT signalling module in PD brains is crucial because the impaired balance between the pro- apoptotic and anti-apoptotic pathways trigger unwanted phenotypes such as microglia activation, neuroinflammation, oxidative stress and apoptosis.	reach	p(FPLX:PI3K)	directlyIncreases	bp(MESH:D010300)
92e92d63-67d0-44fc-8cf2-8c751ef82a11	1.0	26300842	In neural cell cultures, Abeta induced the phosphorylation of PKR, glycogen synthase kinase-3beta (GSK-3beta), and tau.	reach	p(HGNC:APP)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
cd9dc75f-8113-49b7-aa3f-3b9d97c729dc	0.98	26310859	Moreover, inhibition of Akt phosphorylation by apocynin26 could partly inhibit NF-kappaB transcriptional activity through IKK activation.	reach	p(FPLX:AKT)	directlyIncreases	act(p(FPLX:NFkappaB))
fa2d0182-7d30-4f39-864f-7cd17a0eb20b	0.98	26327128	Second, our findings link FD induced ROS to redox adaptation mediated upregulation of GRP78 and Survivin.	reach	p(HGNC:ROS1)	directlyIncreases	act(p(HGNC:HSPA5))
eee57673-9e37-4cd5-8c8c-6989f2ab5af5	0.95	26353013	The upregulation in BiP is crucial to initiate the ER stress response via ER membrane located proteins such as IRE1alpha, PERK and ATF6 which in turn activates XBP1, ATF4 and ATF6 itself as transcription factors to induce ER stress.	reach	p(HGNC:HSPA5)	directlyIncreases	act(p(HGNC:ESR1))
eb01c4cc-e251-4217-a9f6-6ce86cf2993e	0.99	26380323	Our results are in agreement with these studies in suggesting that IKKepsilon mediated NF-kappaB signaling may relate to pathogenesis of pSS.	reach	p(HGNC:IKBKE)	directlyIncreases	act(p(FPLX:NFkappaB))
12fc128d-91e3-4acd-985a-ebb192b3a6e2	0.99	26385043	Of these pathways, the iNOS pathway ( xref ), which is activated via toll-like receptor 4 (TLR-4)-LY96 receptor complex activation, has been previously identified as a relevant pathway to AF.  xref  Therefore, we analyzed the potential gene-gene interaction between LY96 SNP and each of the 4 functionally relevant candidate genes in the iNOS-related signaling pathway ( xref and xref ) in terms of their association with postoperative AF.	sparser	p(HGNC:LY96)	directlyIncreases	act(p(HGNC:TLR4))
eb01c4cc-e251-4217-a9f6-6ce86cf2993e	0.99	26385424	IKKalpha and beta, IKKepsilon and TAK1 are targeted by viral proteins to stimulate NF-kappaB activation.	reach	p(HGNC:IKBKE)	directlyIncreases	act(p(FPLX:NFkappaB))
73461c97-a89b-40ad-be13-3d7f30e4ea6f	0.98	26458447	Approximately 90% of WM patients carry MYD88L265P, which activates IRAK and BTK, which in turn activate NFkappaB.	reach	p(HGNC:IRAK1)	directlyIncreases	act(p(FPLX:NFkappaB))
539653f4-019f-40a2-b351-4ca8a006a593	0.98	26465359	Expression of dominant active PIK3 and AKT in prostate cancer cell line DU145 in which PIK3, AKT, and PTEN are wild type caused the cells to be reflectory to the inhibition of delta-T, supporting that delta-T inhibits the PIK3 mediated activation of AKT.	reach	p(UP:P54675)	directlyIncreases	act(p(FPLX:AKT))
06bd0dfa-24ce-4570-91f4-feea991b6ca4	0.95	26514620	Since p70 S6K1 is one of the downstream targets of the TORC1 signaling pathway, it was also possible that p70 S6K1 may negatively regulate SOCS3 expression to block IL-6 signaling.	reach	p(HGNC:SOCS3)	directlyDecreases	act(p(HGNC:IL6))
fbad71e6-c835-48ec-95f7-c7291379ea64	0.95	26516313	Fang et al. showed that miR-7 arrests hepatocellular carcinoma cells in the G0/G1 phase and negatively regulates the PI3K and AKT pathway by targeting AKT, mammalian target of rapamycin, and ribosomal protein S6 kinase, which are key signaling molecules involved in the promotion of liver cancer cell growth and metastasis [XREF_BIBR].	reach	p(HGNC:"MIR7-1")	directlyDecreases	act(p(FPLX:AKT))
a260ff4f-5ab3-4b69-9708-a635f62f528d	0.95	26544976	We suggest that the decreased secretion of IL-6 in TNF-α-activated HUVECs after adenine treatment contributes to the lower expression of adhesion molecules in the present study.	sparser	p(HGNC:TNF)	directlyIncreases	act(p(HGNC:SLC7A6))
1f42ee8f-af93-46eb-a92b-4ababffef749	1.0	26554308	Furthermore, activation of IGF1R by IGF-1 induced activation of pERK, but not of pAKT in PC9 and H460 cells (Figure xref ).	sparser	p(HGNC:IGF1)	directlyIncreases	act(p(FPLX:ERK, pmod(Ph)))
1f42ee8f-af93-46eb-a92b-4ababffef749	1.0	26554308	Furthermore, activation of IGF1R by IGF-1 induced activation of pERK, but not of pAKT in PC9 and H460 cells.	reach	p(HGNC:IGF1)	directlyIncreases	act(p(FPLX:ERK, pmod(Ph)))
1f42ee8f-af93-46eb-a92b-4ababffef749	1.0	26554308	We herein showed that activation of IGF1R by IGF-1 induced activation of the pERK, but not of pAKT in both PC-9 and H460 cells, whereas pERK decreased dramatically when IGF1R was silenced.	reach	p(HGNC:IGF1)	directlyIncreases	act(p(FPLX:ERK, pmod(Ph)))
1f42ee8f-af93-46eb-a92b-4ababffef749	1.0	26554308	We herein showed that activation of IGF1R by IGF-1 induced activation of the pERK, but not of pAKT in both PC-9 and H460 cells, whereas pERK decreased dramatically when IGF1R was silenced.	sparser	p(HGNC:IGF1)	directlyIncreases	act(p(FPLX:ERK, pmod(Ph)))
73461c97-a89b-40ad-be13-3d7f30e4ea6f	0.98	26569329	TRAF6 and UBC13 catalyse the formation of K63 linked polyubiquitin chains on both TRAF6 and IRAK1, which subsequently induce MAPK and NF-kappaB pathways by activating the TAK1/TAB1/TAB2/TAB2, and IKK complex, respectively [XREF_BIBR] (XREF_FIG).	reach	p(HGNC:IRAK1)	directlyIncreases	act(p(FPLX:NFkappaB))
6549fbd1-6832-4252-9130-823a07ab1a87	0.95	26633009	In terms of PD, miR-7 and miR-153 and miR-205-5p have been shown to down-regulate SNCA and LRRK2, respectively whilst DJ-1 and Parkin are regulated by miR-34b/c [XREF_BIBR, XREF_BIBR, XREF_BIBR].	reach	p(HGNC:"MIR7-1")	directlyDecreases	act(p(HGNC:SNCA))
40d279b2-9c40-483b-8e4e-106c763ded54	0.99	26634309	One of the known target genes activated by ATF4, Chop or Ddit3, also codes for a TF with unique target genes XREF_BIBR.	reach	p(HGNC:ATF4)	directlyIncreases	act(p(HGNC:DDIT3))
920a4f0a-c035-4346-96ce-2d79dab40db5	1.0	26668716	In contrast to this it has been reported that lung epithelial cells do express TLR 1-6, including adaptor molecules like CD14 and MD-2, with bronchial epithelial cells showing CD14 dependent activation of TLR4 and alveolar epithelial cells showing LPS binding protein (LBP)-dependent inhibition of TLR4 signalling [XREF_BIBR, XREF_BIBR], confirming the relevance of co-factors for a proper TLR signalling.	reach	p(HGNC:CD14)	directlyIncreases	act(p(HGNC:TLR4))
920a4f0a-c035-4346-96ce-2d79dab40db5	1.0	26668716	In contrast to this it has been reported that lung epithelial cells do express TLR 1–6, including adaptor molecules like CD14 and MD-2, with bronchial epithelial cells showing CD14-dependent activation of TLR4 and alveolar epithelial cells showing LPS-binding protein (LBP)-dependent inhibition of TLR4 signalling [ xref , xref ], confirming the relevance of co-factors for a proper TLR signalling.	sparser	p(HGNC:CD14)	directlyIncreases	act(p(HGNC:TLR4))
eee57673-9e37-4cd5-8c8c-6989f2ab5af5	0.95	26673894	We report that deletion of FICD, a gene encoding an ER localized AMPylating enzyme, abolished detectable modification of endogenous BiP enhancing ER buffering of unfolded protein stress in mammalian cells, whilst deregulated FICD activity had the opposite effect.	reach	p(HGNC:HSPA5)	directlyIncreases	act(p(HGNC:ESR1))
0755e65a-7681-44e8-a0af-ce15e55fe046	0.99	26691724	Altogether, these results suggest that the proximal part of the DUSP5 promoter is sufficient to enable activation of transcription by serum and growth factors, such as NGF, known to activate the MAPK pathway.	reach	p(HGNC:NGF)	directlyIncreases	act(p(FPLX:ERK))
3f9b72b1-85a2-4895-97fd-f3ee843f4860	0.95	26701791	Our data indicate that IGF1 pro forms can induce breast cancer cell proliferation via the IGF1R, independent from the mature IGF1 form.	reach	p(HGNC:IGF1)	directlyIncreases	bp(GO:"GO:0008283")
92e92d63-67d0-44fc-8cf2-8c751ef82a11	1.0	26711827	The phosphorylation of tau was induced by Aβ(25-35) in primary cortical neuron.	sparser	p(HGNC:APP)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))
eb01c4cc-e251-4217-a9f6-6ce86cf2993e	0.99	26712804	Finally, Lys500 was reported as a single site of IFN-I–activating polyubiquitination by an unknown E3, inhibiting NF-κB activation by sequestering IKKε ( xref ).	sparser	p(HGNC:IKBKE)	directlyIncreases	act(p(FPLX:NFkappaB))
