INDRA UUID	Belief	PMID	Evidence	API	Subject	Predicate	Object	Checked	Correct	Change	annotation
f162f0ce-abdf-4381-9e82-20c33f8e0806	0.65	28768545	TREM2 deficient mice also had reduced levels of CCL2 [XREF_BIBR] and fewer peripheral immune cells in their brain following middle cerebral artery occlusion (MCAO) [XREF_BIBR].	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:CCL2))				
ef2250c7-3da1-4cef-bbcd-8537087a2324	0.95	28768545	TREM2 enhances myeloid cell proliferation and differentiation.	reach	p(HGNC:TREM2)	increases	"bp(GO:""GO:0030154"")"				
05eda030-6da6-45af-8554-6e3bcd53f049	0.95	28768545	TREM2 enhances myeloid cell proliferation and differentiation.	reach	p(HGNC:TREM2)	increases	"bp(GO:""GO:0008283"")"				
d9b43441-d97a-42de-9484-c9880397cab4	0.65	28768545	TREM2 overexpression in 7-month but not 18-month-old APP and PS1 mice had increased levels of synaptophysin, suggesting that enhanced TREM2 expression may protect against Abeta driven synapse loss [XREF_BIBR, XREF_BIBR].	reach	p(HGNC:TREM2)	increases	p(HGNC:SYP)				
63121650-fe72-4f2a-8427-8b0df3849bfe	0.94	28768545	This suggests that, at least this Abeta species may drive TREM2 expression through feedback from other cell types, though the signals that mediate Abeta induced upregulation of TREM2 on myeloid cells are not yet known.	reach	p(HGNC:APP)	increases	p(HGNC:TREM2)				
209f51dd-c3ab-44eb-8951-5a17519aa446	0.65	28768545	Wang and colleagues [XREF_BIBR] found that TREM2 deficient glioma cell lines downregulated CXCL10, CXCR3, MMP2 and MMP9 which are all important in tissue invasion.	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:CXCL10))				
900dbc34-73dd-419a-8d68-37fa6ab29545	0.65	28768545	Wang and colleagues [XREF_BIBR] found that TREM2 deficient glioma cell lines downregulated CXCL10, CXCR3, MMP2 and MMP9 which are all important in tissue invasion.	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:CXCR3))				
77f07236-6c73-4134-b1cd-6d479fbf8173	0.86	28768545	Wang and colleagues [XREF_BIBR] found that TREM2 deficient glioma cell lines downregulated CXCL10, CXCR3, MMP2 and MMP9 which are all important in tissue invasion.	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:MMP2))				
00a1f948-b405-4582-814b-2cc4e3ecb14e	0.86	28768545	Wang and colleagues [XREF_BIBR] found that TREM2 deficient glioma cell lines downregulated CXCL10, CXCR3, MMP2 and MMP9 which are all important in tissue invasion.	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:MMP9))				
67de840c-b3db-44f7-bf80-dd4479a59b65	0.88	28768830	Membranes expressing WT TREM2 showed cytosol-dependent budding of TREM2 that was inhibited by the addition of either recombinant Sar1A (H79G) or the nonhydrolyzable GTP analog GTPγS, which prevent COPII vesicle formation at the ER ( xref A).	sparser	p(HGNC:TREM2)	decreases	act(p(HGNC:TREM2))				
1f013e7b-6078-4d9f-8fde-e5af3c0715f7	0.65	28802038	Dectin-1 activation curbed autophagy in CSF1 starved TREM2 deficient BMDMs to levels seen in WT BMDMs in low CSF1, as indicated by a reduction in the LC3II and LC3I ratio (XREF_FIG) along with increased amounts of p62 (XREF_FIG).	reach	p(HGNC:CSF1)	decreases	act(p(HGNC:TREM2))				
32776ba0-75aa-4f1c-8804-42c58b4078be	0.94	28802038	Defect in TREM2 elicits autophagy in vivo in the 5XFAD mouse model and AD patients.	reach	p(HGNC:TREM2)	increases	"bp(GO:""GO:0006914"")"				
3e0564e0-86e0-4dfd-8c60-1501fa6e33d7	0.65	28802038	In limiting CSF1, Trem2 -/- BMDMs had decreased inhibitory phosphorylation of Ulk1 at serine 757, while activating phosphorylation of Ulk1 at serine 317 increased (XREF_FIG).	reach	p(HGNC:TREM2)	increases	p(HGNC:ULK1, pmod(Ph, Ser, 758))				
7f247873-c6c4-4e0f-a5f1-1861fe933ae5	0.86	28802038	Likewise, cell membrane phospholipids and lipoprotein particles may continuously engage TREM2, inducing tonic mTOR signaling through upstream activators, such as PI3-K, PDK1 and Akt, which are recruited by the TREM2 associated signaling subunits DAP12 and DAP10.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:MTOR))				
100e3d39-9ebf-4477-9ccd-17477adecbe1	0.65	28802038	Metabolic derailment and autophagy were offset in vitro through Dectin-1, a receptor that elicits TREM2 like intracellular signals, and cyclocreatine, a creatine analog that can supply ATP.	reach	p(HGNC:CLEC7A)	increases	act(p(HGNC:TREM2))				
7f247873-c6c4-4e0f-a5f1-1861fe933ae5	0.86	28802038	Moreover, biochemical analysis of microglia isolated ex vivo demonstrated that cyclocreatine treatment of Trem2 -/- 5XFAD mice also restored microglial mTOR signaling and limited autophagy compared to untreated Trem2 -/- 5XFAD mice (XREF_FIG).	reach	p(HGNC:TREM2)	increases	act(p(HGNC:MTOR))				
48c52d49-1bc1-49e6-929f-aa09a2753235	0.92	28802038	Moreover, biochemical analysis of microglia isolated ex vivo demonstrated that cyclocreatine treatment of Trem2 -/- 5XFAD mice also restored microglial mTOR signaling and limited autophagy compared to untreated Trem2 -/- 5XFAD mice (XREF_FIG).	reach	p(HGNC:TREM2)	decreases	"bp(GO:""GO:0006914"")"				
48c52d49-1bc1-49e6-929f-aa09a2753235	0.92	28802038	Remarkably, dietary administration of cyclocreatine in 5XFAD mice lacking TREM2 prevented microglial autophagy, enhanced microglia numbers and clustering around Abeta plaques, and mitigated plaque associated neurite dystrophy.	reach	p(HGNC:TREM2)	decreases	"bp(GO:""GO:0006914"")"				
e0d3da54-e3f1-47b7-9af0-2c6861d601fc	0.86	28802038	TREM2 deficiency impairs mTOR signaling and enhances AMPK activation in microglia.	reach	p(HGNC:TREM2)	increases	act(p(FPLX:AMPK))				
f0eed9cc-4c52-4dc9-aaf5-927d9a461142	0.92	28802038	TREM2 deficiency impairs mTOR signaling and enhances AMPK activation in microglia.	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:MTOR))				
4ef24a1d-b822-45e4-96a7-e1e5634bef13	0.92	28802038	Thus, TREM2 enables microglial responses during AD by sustaining cellular energetic and biosynthetic metabolism.	reach	p(HGNC:TREM2)	increases	"bp(GO:""GO:0008152"")"				
48c52d49-1bc1-49e6-929f-aa09a2753235	0.92	28802038	Thus, in multiple in vitro settings of stress, TREM2 expressing cells are more able to sustain mTOR activation and suppress autophagy in a PI3-K-dependent manner than are cells lacking TREM2.	reach	p(HGNC:TREM2)	decreases	"bp(GO:""GO:0006914"")"				
e0d3da54-e3f1-47b7-9af0-2c6861d601fc	0.86	28802038	Thus, lack of TREM2 suppressed mTOR activation and elicited compensatory AMPK and Ulk1 activation and autophagy in BMDMs in response to metabolic stress, very similar to our observations of microglia in 5XFAD mice.	reach	p(HGNC:TREM2)	increases	act(p(FPLX:AMPK))				
01c2620e-126a-4da4-8f25-3627753b25e9	0.65	28802038	Thus, lack of TREM2 suppressed mTOR activation and elicited compensatory AMPK and Ulk1 activation and autophagy in BMDMs in response to metabolic stress, very similar to our observations of microglia in 5XFAD mice.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:ULK1))				
32776ba0-75aa-4f1c-8804-42c58b4078be	0.94	28802038	Thus, lack of TREM2 suppressed mTOR activation and elicited compensatory AMPK and Ulk1 activation and autophagy in BMDMs in response to metabolic stress, very similar to our observations of microglia in 5XFAD mice.	reach	p(HGNC:TREM2)	increases	"bp(GO:""GO:0006914"")"				
f0eed9cc-4c52-4dc9-aaf5-927d9a461142	0.92	28802038	Thus, lack of TREM2 suppressed mTOR activation and elicited compensatory AMPK and Ulk1 activation and autophagy in BMDMs in response to metabolic stress, very similar to our observations of microglia in 5XFAD mice.	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:MTOR))				
27d91aa4-9194-41c2-83c8-74b8e92e54d4	0.95	28802038	To determine whether autophagy in TREM2 deficient microglia can effectively compensate for the metabolic defects in vivo and prevent apoptosis, we examined brain sections by confocal microscopy for the presence of cleaved caspase-3, an indicator of apoptosis.	reach	p(HGNC:TREM2)	decreases	"bp(GO:""GO:0006915"")"				
74601f3d-5caa-4a05-816d-6d99e383e6c2	0.86	28802038	We found that the defective mTOR signaling in TREM2 deficient microglia is associated with a compensatory increase of autophagy in vitro and in vivo in AD.	reach	p(HGNC:MTOR)	increases	act(p(HGNC:TREM2))				
c5395bc9-9a89-44b4-88ca-d13167a05cdf	0.65	28830445	Species differences were increases in P2ry2 and Trem2 in rat only, increased Msr1 and P2ry12 in mouse only, and opposite changes in Cybb (up in rat, down in mouse).	reach	p(HGNC:CYBB)	increases	act(p(HGNC:TREM2))				
cdb8e7e7-7693-4bb9-a632-2797b0ff2757	0.65	28830445	Species differences were increases in P2ry2 and Trem2 in rat only, increased Msr1 and P2ry12 in mouse only, and opposite changes in Cybb (up in rat, down in mouse).	reach	p(HGNC:MSR1)	increases	act(p(HGNC:TREM2))				
0c2a3876-6ad9-47a9-bede-5e79450265e8	0.65	28830445	Species differences were increases in P2ry2 and Trem2 in rat only, increased Msr1 and P2ry12 in mouse only, and opposite changes in Cybb (up in rat, down in mouse).	reach	p(HGNC:P2RY12)	increases	act(p(HGNC:TREM2))				
993c9de0-5871-4fa8-a442-2c3ebd2b928a	0.95	28849042	Overexpression of TREM-2 significantly inhibited the production of TNF-alpha and IL-1beta in MSCs and promoted the secretion of anti-inflammatory factor IL-10, which is probably correlated with upregulating the signaling protein AKT and downregulating the expression of p38MAPK.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:IL10))				
21f1bbe7-6acd-4ac0-a54f-372ab9591cf3	0.95	28849042	Overexpression of TREM-2 significantly inhibited the production of TNF-alpha and IL-1beta in MSCs and promoted the secretion of anti-inflammatory factor IL-10, which is probably correlated with upregulating the signaling protein AKT and downregulating the expression of p38MAPK.	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:IL1B))				
b5d99893-ee19-4fcc-bc84-f381b77f5d20	0.95	28849042	Overexpression of TREM-2 significantly inhibited the production of TNF-alpha and IL-1beta in MSCs and promoted the secretion of anti-inflammatory factor IL-10, which is probably correlated with upregulating the signaling protein AKT and downregulating the expression of p38MAPK.	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:TNF))				
0b84ca28-25e6-41fe-b3f6-85c11dc7ab2f	0.86	28855301	Inhibitors of serine proteases and matrix metalloproteinases 2/9, and ADAM17 siRNA did not block TREM2 shedding.	reach	p(HGNC:ADAM17)	increases	act(p(HGNC:TREM2))				
b5d99893-ee19-4fcc-bc84-f381b77f5d20	0.95	28869414	TREM-2 also inhibited the activation of TNF-alpha induced of inflammation in RA-FLSs by the p38 pathway, which regulates the production of cytokines and matrix metalloproteinases.	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:TNF))				
aa5b98c0-726f-4dda-93c8-73c18afb9403	0.65	28869414	"TREM-2 protein is mainly expressed in the cytoplasm of RA-FLSs; B : In RA, the expression of TREM-2 was reduced at first and then up-regulated after stimulation by TNF-alpha."	reach	p(HGNC:TNF)	increases	p(HGNC:TREM2)				
ee26fc3f-9291-4df3-9b28-174817dc890e	0.95	28894284	In addition, TREM2 mediated Abeta phagocytosis was substantially impaired by the silencing of CD36 or C/EBPalpha.	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:APP))				
16ec7e4f-636b-4fce-ae53-8fa665e56afa	0.95	28894284	Our findings in this study provide strong evidence that TREM2 directly enhanced the Abeta phagocytic activity of microglia, which was specifically abolished by blockade of TREM2.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:APP))				
6068c140-2f82-4be4-99d7-313207ad9c7d	0.65	28894284	The transcription of CD36 was markedly increased by TREM2 overexpression, and this effect was suppressed by a mutation of the C/EBPalpha binding site on the CD36 promoter.	reach	p(HGNC:TREM2)	increases	p(HGNC:CD36)				
16ec7e4f-636b-4fce-ae53-8fa665e56afa	0.95	28894284	These data suggest that TREM2 promotes Abeta phagocytosis by upregulating CD36 in microglia.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:APP))				
b6a05096-6f87-4c68-b025-3e4ccc721f23	0.65	28894284	These data suggest that TREM2 promotes Abeta phagocytosis by upregulating CD36 in microglia.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:CD36))				
ee26fc3f-9291-4df3-9b28-174817dc890e	0.95	28894284	These results suggested that Abeta accumulation might be prevented by TREM2, which consequently increased the number of neurons in the brain.	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:APP))				
bf7feae3-a536-4545-8e21-503ca7ad336c	0.86	28894284	To identify which signaling pathway is involved in TREM2 induced expression of CD36, CD36 expression was analyzed using flow cytometry in TREM2 overexpressing BV2 cells treated with signaling blockers for Erk (PD98059), calmodulin (KN62), PI3K (LY294002) and AKT (MK2206).	reach	p(FPLX:ERK)	decreases	act(p(HGNC:TREM2))				
16ec7e4f-636b-4fce-ae53-8fa665e56afa	0.95	28912710	Most attractively, heterozygous rare variants in TREM2 have been associated with a significant increase in the risk of AD emergence, while TREM2 deficiency in an AD animal model, the 5xFAD, increased cerebral Abeta accumulation.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:APP))				
6dc224bd-74b1-4a6c-b269-59ee5eb7cd86	0.95	28928485	Given that TREM-2 has been shown to drive inflammation in other disease models, we hypothesized that TREM-2 might play a role in the onset and progression of allergic airway inflammation.	reach	p(HGNC:TREM2)	increases	"bp(GO:""GO:0006954"")"				
7a18ae60-06a6-4ed4-a5d9-6c978ae5b2e8	0.95	28928485	Lung sections from OVA sensitized and challenged groups had more than twice the number of cells expressing both CD11c and TREM-2, as indicated by yellow-orange staining, when compared to PBS controls, suggesting that TREM-2 might contribute to the inflammatory response associated with allergic asthma.	reach	p(HGNC:TREM2)	increases	"bp(GO:""GO:0006954"")"				
f085aba7-61ff-4adc-836a-9c9e70128ac3	0.95	28928485	Studies using human DCs have shown that TREM-2 activation, via the DAP-12 pathway, promoted upregulation of CCR-7, partial DC maturation and DC survival through activation of protein tyrosine kinase (PTK) and extracellular signal regulated kinase (ERK)-mediated signaling 24.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:CCR7))				
6dc224bd-74b1-4a6c-b269-59ee5eb7cd86	0.95	28928485	The mechanism by which TREM-2 might be driving inflammation remains unclear.	reach	p(HGNC:TREM2)	increases	"bp(GO:""GO:0006954"")"				
070681f8-2e0b-4456-8d5a-edf6bdaeeca8	0.94	28930663	Genetic targeting of Trem2 suppresses the APOE pathway and restores the homeostatic microglia in APP-PS1 and SOD1 mice.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:APOE))				
bd788bd6-8aa5-4113-a1cf-89982a721e48	0.65	28930663	Genetic targeting of Trem2 suppresses the APOE pathway and restores the homeostatic microglia in APP-PS1 and SOD1 mice.	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:SOD1))				
16ec7e4f-636b-4fce-ae53-8fa665e56afa	0.95	28930663	Wang et al. showed that deletion of TREM2 in 5XFAD mice, another model of AD, reduced Abeta accumulation due to a dysfunctional response of microglia to cluster around Abeta plaques.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:APP))				
070681f8-2e0b-4456-8d5a-edf6bdaeeca8	0.94	28930663	We found genetic targeting of Trem2 suppresses the APOE pathway and restores homeostatic microglia in APP-PS1 and SOD1 mice.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:APOE))				
4aa4dcd7-4339-46b0-9206-45b684f00885	0.65	29017955	TREM2 (but not TREM1) mRNA levels were increased in GOLD stage IV COPD lung tissues compared with non COPD lung tissues.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:ARCN1))				
654b6036-1de2-4cf2-b0ff-9d3beef333a9	0.86	29037207	Here we report that TREM2 deficiency leads to accelerated and exacerbated hyperphosphorylation and aggregation of tau in a humanized mouse model of tauopathy.	reach	p(HGNC:TREM2)	directlyIncreases	p(HGNC:MAPT, pmod(Ph))				
ee26fc3f-9291-4df3-9b28-174817dc890e	0.95	29037207	We also demonstrated TREM2 deficiency modestly reduces hippocampal Abeta pathology at 4 months of age.	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:APP))				
e7bfc48e-8c68-4398-a3de-9aed169250ec	0.65	29040522	Finally, although trending toward an increase, the CRISPR and Cas9 targeting of Trem2 by Jackson Labs did not induce any significant changes in Treml1 expression (XREF_FIG).	reach	p(HGNC:TREM2)	decreases	p(HGNC:TREML1)				
e128be18-8e4b-4f9f-9e51-c4d009d0ed6f	0.65	29040522	S100a8 and S100a9, the 11 th most upregulated transcript in Trem2 - / - mice in our data set, have been shown to play a role focal cerebral ischemia, with a deficiency in both transcripts resulting in diminished disease.	reach	p(HGNC:S100A8)	increases	act(p(HGNC:TREM2))				
836de7f2-1608-4e67-bedc-75890cd83064	0.65	29040522	S100a8 and S100a9, the 11 th most upregulated transcript in Trem2 - / - mice in our data set, have been shown to play a role focal cerebral ischemia, with a deficiency in both transcripts resulting in diminished disease.	reach	p(HGNC:S100A9)	increases	act(p(HGNC:TREM2))				
c8db5afa-4c29-4d4d-a566-52ec9be165f7	0.95	29040522	TREM2 has been shown to modulate pro inflammatory cytokine production by microglia and macrophages after in vitro challenge with the gram negative bacterial mimetic, lipopolysaccharide (LPS).	reach	p(HGNC:TREM2)	increases	"bp(GO:""GO:0001816"")"				
a11ab9dc-c208-4a83-847a-e165df225b9e	0.95	29073081	Administration of an agonistic TREM2 antibody significantly increased TNF-alpha and IL-1beta levels in vivo, supporting a microglia activating, proinflammatory role for TREM2 signaling.	reach	p(HGNC:TREM2)	increases	p(HGNC:IL1B)				
19c2d0c2-7c65-4929-a922-22b37829d0f4	0.86	29073081	TREM2 Deficiency in PS19 Mice Attenuates Tau Mediated Neurodegeneration.	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:MAPT))				
6e31c675-2d49-46f7-bf15-3ff1912fff1d	0.65	29185135	"Interferon beta-1a significantly decreased M1 pro inflammatory marker IL1beta and upregulated Trem2, a receptor important for debris clearance; both interferon beta-1a and fingolimod decreased pro inflammatory marker IL6."	reach	p(FPLX:Interferon)	increases	act(p(HGNC:TREM2))				
758bcd05-7cae-4967-8b41-6e5b3fcd69af	0.65	29278889	The expression of TREM2 in myeloid cells, even in erythromegakaryocyte progenitors, strongly supports an intrinsic immune factor involvement in aging and abnormal cellular processes in aging in DS.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:DHPS))				
a11ab9dc-c208-4a83-847a-e165df225b9e	0.95	29291892	During development, microglial phagocytic capacity is dependent on TREM2 expressed by microglial cells, since TREM2 deficiency resulted in impaired clearance of apoptotic neurons and induced the expression of TNF-alpha and IL-1beta XREF_BIBR.	reach	p(HGNC:TREM2)	increases	p(HGNC:IL1B)				
74601f3d-5caa-4a05-816d-6d99e383e6c2	0.86	29316776	Defective mTOR signaling in TREM2 deficient microglia is associated with a compensatory increase in autophagy in vitro and in vivo in AD models.	reach	p(HGNC:MTOR)	increases	act(p(HGNC:TREM2))				
f063d06d-abe4-4099-8e94-b0a03b89d408	0.92	29321225	LPS, TNFalpha, and IFNgamma treatment all failed to decrease TREM2 surface expression in CV-Adam17 KO and R47H-Adam17 KO (XREF_FIG).	reach	p(HGNC:IFNG)	decreases	p(HGNC:TREM2)				
4a2870f7-f386-4f76-bb46-f9e53a55c4aa	0.86	29321225	LPS, TNFalpha, and IFNgamma treatment all failed to decrease TREM2 surface expression in CV-Adam17 KO and R47H-Adam17 KO (XREF_FIG).	reach	p(HGNC:TNF)	decreases	p(HGNC:TREM2)				
0b84ca28-25e6-41fe-b3f6-85c11dc7ab2f	0.86	29321225	Thus, the change in cell surface TREM2 more sensitively reflected Adam17 induced TREM2 cleavage upon cytokine stimulation.	reach	p(HGNC:ADAM17)	increases	act(p(HGNC:TREM2))				
55282809-297e-4c24-87ce-ce49dc23d343	0.65	29361745	As a microglial surface receptor, TREM2 interacts with DAP12 to initiate signal transduction pathways that promote microglial cell activation, phagocytosis, and microglial cell survival.	reach	complex(p(HGNC:TREM2), p(HGNC:TYROBP))	increases	"bp(GO:""GO:0007165"")"				
76ed9055-376c-456e-a546-f2c97076617d	0.92	29361745	Furthermore, the stimulation of TREM2 upregulates the cell surface expression of the chemokine receptor CCR7 and promotes chemokine directed migration towards the chemokine receptor ligands, i.e., the chemokines CCL19 and CCL21 [XREF_BIBR].	reach	p(HGNC:TREM2)	increases	p(HGNC:CCR7)				
18c69ee3-c1be-41b7-b730-a6e6df4a2b41	0.95	29361745	In mouse microglial cells, the knockdown of TREM2-DAP12 reduces the phagocytosis of apoptotic neurons and causes an increase in TNF-alpha and NO synthase-2 (NOS2) transcription, whereas the overexpression of TREM2 increases phagocytosis, induces cytoskeletal reorganization, reduces TNF-alpha and NOS2 production, and intensifies the phagocytosis of neuronal debris [XREF_BIBR].	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:NOS2))				
b5d99893-ee19-4fcc-bc84-f381b77f5d20	0.95	29361745	In mouse microglial cells, the knockdown of TREM2-DAP12 reduces the phagocytosis of apoptotic neurons and causes an increase in TNF-alpha and NO synthase-2 (NOS2) transcription, whereas the overexpression of TREM2 increases phagocytosis, induces cytoskeletal reorganization, reduces TNF-alpha and NOS2 production, and intensifies the phagocytosis of neuronal debris [XREF_BIBR].	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:TNF))				
d4cc9d39-c55e-4297-a56b-dd5bcd30e3b9	0.95	29361745	Other studies demonstrated that a lack of TREM2 in osteoclast precursors prevented proliferation and beta-catenin activation [XREF_BIBR], and DAP12 signaling deficiencies in aged mice resulted in a remarkable reduction of microglia number [XREF_BIBR].	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:CTNNB1))				
178ed756-f25c-409b-a369-629feec38be2	0.95	29361745	TREM2 activation leads to DAP12 phosphorylation via Src family kinases, initiating downstream signaling cascades including PI3K, PKC, and ERK [XREF_BIBR].	reach	p(HGNC:TREM2)	increases	p(HGNC:TYROBP, pmod(Ph))				
7627619e-5a60-4d19-8f93-088c2a6d5060	0.65	29361745	TREM2 interacts with DAP12 and activates PI3K and Akt signaling, thereby inactivating GSK3beta and stabilizing beta-catenin (XREF_FIG B).	reach	complex(p(HGNC:TREM2), p(HGNC:TYROBP))	increases	act(p(FPLX:AKT))				
6506e691-65d2-4fb8-b9a8-add03eaa0768	0.65	29361745	TREM2 interacts with DAP12 and activates PI3K and Akt signaling, thereby inactivating GSK3beta and stabilizing beta-catenin (XREF_FIG B).	reach	complex(p(HGNC:TREM2), p(HGNC:TYROBP))	increases	act(p(FPLX:PI3K))				
ecdceb7a-854d-4bac-889f-b4436c9e58f7	0.65	29361745	The activation of TREM2 by antibodies triggers changes in actin polymerization and cytoskeleton organization.	reach	p(HGNC:TREM2)	increases	"bp(GO:""GO:0007010"")"				
070681f8-2e0b-4456-8d5a-edf6bdaeeca8	0.94	29410971	This microglial cell carries a specific apolipoprotein E- (APOE-) dependent molecular signature that depends on TREM2 induced APOE signaling pathway, which switches the microglia from a homeostatic to a neurodegenerative phenotype after phagocytosing apoptotic neurons.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:APOE))				
26c113f8-2196-483f-89b2-45468b4c1621	0.65	29422891	Additionally, CR3, TREM2, CD200R, CX3CR1, and DC-SIGN suppress microglia and APC mediated T cell activation, with a central role assigned to DAP12.	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:APC))				
16ec7e4f-636b-4fce-ae53-8fa665e56afa	0.95	29518356	TREM2 deficiency impairs Abeta degradation in primary microglial culture and mouse brain.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:APP))				
86963e69-e5cd-46c3-8e16-5e1a361797ff	0.65	29523800	In the unadjusted dataset, significant TREM2 increases in manifest HD compared to premanifest HD (p = 0.00578) and controls (p = 0.0243) were seen.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:HTT))				
a55b81cb-5af5-4baf-b85a-4a065f8bf98e	0.65	29552013	CD45 high CNS MPs also highly upregulate TREM2, CD11c, and several disease associated microglia signature genes and have a higher phagocytic capacity for Abeta as compared to CD45 low microglia in the 5xFAD mouse model of AD that becomes more apparent with aging.	reach	p(HGNC:PTPRC)	increases	act(p(HGNC:TREM2))				
6e7d581c-3450-4515-b816-a2509f191fb8	0.86	29552013	In 5xFAD mice, CD45 high CNS MPs also highly upregulated the phagocytic receptor TREM2 as compared to CD45 low microglia, an observation that agrees with Jay et al. who also found that 5xFAD CD45 high CNS MPs selectively upregulated TREM2 expression in an age dependent manner.	reach	p(HGNC:PTPRC)	increases	p(HGNC:TREM2)				
ee26fc3f-9291-4df3-9b28-174817dc890e	0.95	29552013	In AD mouse models, deletion of TREM2 accelerates Abeta accumulation and neuronal loss while overexpression ameliorates neuropathology in mouse AD models suggesting a protective Abeta clearing role for TREM2 in AD.	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:APP))				
6e7d581c-3450-4515-b816-a2509f191fb8	0.86	29552013	In WT mice, TREM2 expression was similar in CD45 low and CD45 high CNS MPs whereas in 5xFAD mice, CD45 high CNS MPs strongly upregulated TREM2 expression while CD45 low CNS MPs showed a marginal yet significant increase in TREM2 expression.	reach	p(HGNC:PTPRC)	increases	p(HGNC:TREM2)				
c845b507-c30c-4dff-bd6e-60999ff79d53	0.65	29552013	TREM2 gene expression is also upregulated by a subpopulation of DAM, which progressively accumulate in the aging 5xFAD mouse brain with possible Abeta clearing and protective functions.	reach	p(PFAM:PF05869)	increases	p(HGNC:TREM2)				
be6b5aa3-d921-409a-9e64-44ba03926172	0.94	29562531	In addition, higher CSF sTREM2 values were associated with increased gray matter volume in MCI patients in brain areas vulnerable to AD which typically present with atrophy in early AD in association with increased CSF p-tau levels, suggesting a microglial activation and enhanced TREM2 expression in response to incipient neurodegeneration [XREF_BIBR].	reach	p(PFAM:PF09793)	increases	p(HGNC:TREM2)				
cb6d124c-cd71-4215-8212-6af5b99ea9fd	0.65	29587871	Oligomeric Abeta 1-42 binds to TREM2 and activates TREM2 signaling pathway.	reach	complex(p(HGNC:TREM2))	increases	act(p(HGNC:TREM2))				
19ff8efc-206e-4523-8c54-04d082576fcf	0.65	29587871	Our current study demonstrates that oAbeta binds to TREM2 with high affinity and activates TREM2 dependent signaling pathways in microglia.	reach	complex(p(HGNC:TREM2))	increases	act(p(HGNC:TREM2))				
9b3eae6e-03b8-4d38-903d-129a855d0537	0.92	29587871	The ability of oAbeta 1-42 to activate TREM2 signaling pathways was examined by analyzing the phosphorylation of Syk and Akt in primary microglia as well as TREM2 mediated signaling in a reporter cell system.	reach	p(HGNC:TREM2)	directlyIncreases	p(FPLX:AKT, pmod(Ph))				
0fba9409-9dd8-4bc4-b1ad-cf10a575584a	0.65	29587871	To determine if oAbeta 1-42 can functionally engage TREM2 and initiate intracellular signaling, we utilized TREM2 reporter cells (TD4) which express both TREM2 and DAP12 and produce beta-galactosidase upon TREM2 engagement [XREF_BIBR].	reach	p(HGNC:TREM2)	increases	act(p(HGNC:GLB1))				
406c92a0-7f7f-42e8-8430-657a595abe62	0.65	29598827	However, we noted a significant enrichment for the synaptic transmission modules with downregulated DEGs in Abeta42 and TREM2 R47H / TYROBP flies, but not with Abeta42 and TREM2 WT / TYROBP flies, suggesting a potential role of R47H variant involved in dysregulation of neuronal activities.	reach	p(HGNC:TYROBP)	increases	"act(p(HGNC:TREM2, var(""p.Arg47His"")))"				
fa2572db-2997-4c90-9448-8eab6f2ee871	0.86	29598827	"However, we observed that "" proteolysis "" and "" UDP-glycosyltransferase activity "" were uniquely enriched in the DEGs downregulated by tau and TREM2 WT / TYROBP and tau and TREM2 R47H / TYROBP, respectively (Additional file 1 : Figure S3B and Additional file 8 : Table S7)."	reach	p(HGNC:TREM2)	decreases	act(p(PFAM:PF05384))				
