INDRA UUID	Belief	PMID	Evidence	API	Subject	Predicate	Object			Checked	Correct	Change	Annotation
4161e40e-eb3c-4bc5-ad78-5e56400e115a	0.65	29242853	"Graphs, together with post hoc Tukey repeated measures tests demonstrated that ethanol significantly reduced the mean expression levels of Insulin R (XREF_FIG) and IRS-1 (XREF_FIG), but increased p70S6K (XREF_FIG) relative to control."	reach	p(HGNC:IRS1)	decreases	act(p(HGNC:RPS6KB1))						
b0d7a8ac-001d-43e7-b8d0-d8e98ab95327	0.86	29259227	Both ROS generating agents (H 2 O 2 and Menadione) and DHTS strongly induced IRS-1 tyrosine phosphorylation.	reach	p(HGNC:ROS1)	increases	"p(HGNC:IRS1, pmod(Ph, Tyr))"						
c0eee6cc-6ac6-4d16-9ec4-767201f1a6b2	0.86	29259227	C1-Ten reduces IRS-1 protein levels via its PTPase activity 3.	reach	p(HGNC:TNS2)	decreases	p(HGNC:IRS1)						
d4054ca7-9e3e-428d-8763-5404a2090470	0.65	29259227	"IRS-1 Y612F overexpression inhibited not only Akt activation but also AMPK activation, indicating that modulation of IRS-1 phosphorylation status itself is capable of regulating AMPK activity."	reach	"p(HGNC:IRS1, var(""p.Tyr612Phe""))"	decreases	act(p(FPLX:AKT))						
c9e3ebb1-2847-4f9a-95b2-0885101a5d70	0.65	29259227	"IRS-1 Y612F overexpression inhibited not only Akt activation but also AMPK activation, indicating that modulation of IRS-1 phosphorylation status itself is capable of regulating AMPK activity."	reach	"p(HGNC:IRS1, var(""p.Tyr612Phe""))"	decreases	act(p(FPLX:AMPK))						
58eca2eb-361e-4f02-bdb9-87172db69229	0.65	29259227	"In contrast, the AMPK agonist itself did not increase IRS-1 levels."	reach	p(FPLX:AMPK)	increases	p(HGNC:IRS1)						
4c1cce71-6282-4007-8477-c1b16dfecfb0	0.95	29259227	"Overexpression of E3 ligases targeting IRS-1 induces pathological changes such as glucose intolerance or muscle atrophy XREF_BIBR - XREF_BIBR, as both are under the control of IRS-1-mediated signaling."	reach	"p(FPLX:""E3_Ub_ligase"")"	increases	act(p(HGNC:IRS1))						
cca0bd2e-b799-4f0c-988c-6bd77b94b033	0.95	29259227	"Previously, we revealed that C1-Ten promotes IRS-1 degradation via its protein tyrosine phosphatase (PTPase) activity towards IRS-1, thereby reducing glucose uptake and muscle mass 3."	reach	p(HGNC:TNS2)	decreases	act(p(HGNC:IRS1))						
1fc2ae71-c860-4c2a-836b-6fd358aefdcb	0.94	29259227	Several E3 ligases that target IRS-1 degradation have been implicated in triggering insulin resistance and related metabolic disorders XREF_BIBR - XREF_BIBR.	reach	"p(FPLX:""E3_Ub_ligase"")"	decreases	act(p(HGNC:IRS1))						
bfec0ea3-a293-4fe9-ba18-2e1d5e643cb9	0.99	29267214	Drugs that activate the AMPK have been shown to enhance the phosphorylation of insulin receptor substrate 1 (IRS-1) Ser789 phosphorylation leading to the cascade of activation of phosphoinositide 3 kinase and protein kinase B (PI3K and PKB) signaling [XREF_BIBR].	reach	p(FPLX:AMPK)	directlyIncreases	"p(HGNC:IRS1, pmod(Ph, Ser, 794))"						
751efa47-fd70-4efa-b175-f680ac7000ec	0.65	29276790	HIF-2alpha increased IRS-2 but not IRS-1 expression [XREF_BIBR].	reach	p(HGNC:EPAS1)	increases	act(p(HGNC:IRS1))						
892c1021-a875-404e-b333-0226e70b381f	0.95	29278298	"Ang II treatment induced serine residue phosphorylation of IRS-1 but reduced tyrosine residue phosphorylation of IRS-1 in comparison with insulin treated myotubes, consistent with a state of insulin resistance."	reach	p(HGNC:AGT)	decreases	"p(HGNC:IRS1, pmod(Ph, Tyr))"						
dcd8ba11-7af1-4290-87a3-11aebd782b3d	0.94	29278298	"Ang II treatment induced serine residue phosphorylation of IRS-1 but reduced tyrosine residue phosphorylation of IRS-1 in comparison with insulin treated myotubes, consistent with a state of insulin resistance."	reach	p(HGNC:AGT)	increases	"p(HGNC:IRS1, pmod(Ph, Tyr))"						
dcd8ba11-7af1-4290-87a3-11aebd782b3d	0.94	29278298	"Previous studies in L6 skeletal muscle cells showed that Ang II impairs the insulin signaling pathway by inhibiting tyrosine residue phosphorylation of IRS-1.24 To assess whether improved glucose uptake by IRW is due to improved insulin signaling, we investigated the effect of peptides on IRS-1 and Akt phosphorylation in Ang II treated L6 myotubes."	reach	p(HGNC:AGT)	increases	"p(HGNC:IRS1, pmod(Ph, Tyr))"						
d4d9ae3e-df7c-427f-ab32-ac561854ebaa	0.94	29285303	Takumi'et al [XREF_BIBR] showed that HCV core protein downregulated IRS1 and IRS2 though ubiquitination by SOCS3.	reach	p(UP:Q64897)	decreases	act(p(HGNC:IRS1))						
ed5802eb-2df1-421c-b6df-0957a131e34a	0.65	29290648	"Tyrosine phosphorylation of IGF1R induces the binding of IRS1 to IGF1R, and phosphorylation of tyrosine residues in IRS1."	reach	"p(HGNC:IGF1R, pmod(Ph, Tyr))"	increases	"p(HGNC:IRS1, pmod(Ph, Tyr))"						
2c3cf9b8-8961-43d9-8bb0-d21b8696b001	0.86	29291019	"Furthermore, the combination of IGF-IR and IRS1 at low concentration (1/4 dose each) significantly restored the VEGF transcriptional activation."	reach	p(HGNC:IRS1)	increases	act(p(FPLX:VEGF))						
516e4e2b-1066-456f-b2b4-d3f7659194c9	0.95	29291019	IGF-I treatment induced IGF-IR and IRS1 expression in PC cells.	reach	p(HGNC:IGF1)	directlyIncreases	p(HGNC:IRS1)						
516e4e2b-1066-456f-b2b4-d3f7659194c9	0.95	29291019	"IGF-I treatment upregulated IGF-IR and IRS1 expression in PC-3 cells, whereas overexpression of miR-143 inhibited IGF-I-induced IGF-IR and IRS1 expression."	reach	p(HGNC:IGF1)	directlyIncreases	p(HGNC:IRS1)						
516e4e2b-1066-456f-b2b4-d3f7659194c9	0.95	29291019	"Similar results were obtained using DU145 cells, showing that IGF-I increased IGF-IR, IRS1 and VEGF expression, and miR-143 attenuated protein levels of IGF-IR and IRS1 and mRNA levels of VEGF with or without IGF-I treatment, confirming the inhibitory effect of miR-143 on these signaling molecules."	reach	p(HGNC:IGF1)	directlyIncreases	p(HGNC:IRS1)						
516e4e2b-1066-456f-b2b4-d3f7659194c9	0.95	29291019	"Taken together, our data demonstrates that IGF-I induces docetaxel resistance and upregulates IGF-IR and IRS1 expression through miR-143 downregulation, whereas miR-143 acts as a tumor suppressor by targeting its targets IGF-IR and IRS1."	reach	p(HGNC:IGF1)	directlyIncreases	p(HGNC:IRS1)						
7aade39f-0329-41df-afe4-2530b0e2b62f	0.65	29316242	"Gliosis, oxidative stress and IRS-1 pSer 616 were increased in the brain at day 18 in HFD fed mice and were reduced by Xenin-25 [Lys (13) PAL] in 21-week HFD fed mice."	reach	p(HGNC:IRS1)	increases	act(p(HGNC:PAM))						
900d3ee1-920e-41bd-8de3-135dd4a5308f	1	29321774	"mTOR being a central regulator of amino acid and insulin signaling, under amino acid abundance, it phosphorylates IRS1 (at serine 307) and inhibits the downstream insulin signaling."	reach	p(HGNC:MTOR)	directlyIncreases	"p(HGNC:IRS1, pmod(Ph, Ser, 307))"						
0e8335e4-1ac3-48f0-8427-a1fe469a3f14	0.65	29328363	"Reportedly, the CUL7 and FBXW8 complex inhibits cell growth in gastric cancer by inducing the expression of insulin receptor substrate 1."	reach	"complex(p(HGNC:CUL7), p(HGNC:FBXW8))"	decreases	p(HGNC:IRS1)						
f4c55674-ee8c-4193-882b-13c897aca383	0.65	29332545	"In NF-kappaB signal pathway, IRS-1 knockdown decreased the expression level of p-p65 and p-IkappaBalpha in SW579 and TPC-1 cells (P <.01 or P <.001; XREF_FIG)."	reach	p(HGNC:IRS1)	increases	p(UP:P06725)						
157b5148-2ba1-4eee-b5ba-3dfd9e57997f	0.92	29332545	"In TPC-1 cells, cell migration and invasion were increased by 30% (0.04%) and 29% (0.04%) and decreased by 33% (0.03%) and 28% (0.03%) by IRS-1 overexpression or IRS-1 knockdown."	reach	p(HGNC:IRS1)	decreases	"bp(GO:""GO:0016477"")"						
7df2e752-c2d7-4da5-b55c-20557beb0eec	0.94	29332545	"In TPC-1 cells, cell migration and invasion were increased by 30% (0.04%) and 29% (0.04%) and decreased by 33% (0.03%) and 28% (0.03%) by IRS-1 overexpression or IRS-1 knockdown."	reach	p(HGNC:IRS1)	decreases	bp(MESH:D009361)						
c4b78145-9e92-4e9c-8784-73fe5af69512	0.65	29332545	"The expression levels of p-PI3K, p-AKT, p-p65, p-IkappaBalpha were increased by IRS-1 overexpression and been decreased after IRS-1 knockdown."	reach	p(HGNC:IRS1)	increases	p(HGNC:NFKBIA)						
5bc64c27-1c1f-45a2-8172-5d4d1da16b64	0.92	29332545	"To investigate the mechanism that IRS-1 overexpression promoting cell viability, migration and invasion, and inhibited apoptosis, we detected the expression levels of activation dependent factors in PI3K and AKT and nuclear factor kappaB (NF-kappaB) signal pathways in both SW579 and TPC-1 cells by RT-PCR and Western blotting."	reach	p(HGNC:IRS1)	increases	bp(MESH:D002470)						
64cd2046-861a-4d4b-a655-a45b873af263	0.95	29332545	"To investigate the mechanism that IRS-1 overexpression promoting cell viability, migration and invasion, and inhibited apoptosis, we detected the expression levels of activation dependent factors in PI3K and AKT and nuclear factor kappaB (NF-kappaB) signal pathways in both SW579 and TPC-1 cells by RT-PCR and Western blotting."	reach	p(HGNC:IRS1)	increases	bp(MESH:D009361)						
d1bf4c9b-f8e6-4e0b-9da7-7264a50c62d0	0.65	29358916	"PKR, the dsRNA dependent protein kinase, functional homolog of PERK, has been also shown to mediate brain IRS1 inhibition and elF2alpha phosphorylation induced by Abeta and TNFalpha in mice and monkeys."	reach	p(HGNC:EIF2AK3)	increases	"p(HGNC:IRS1, pmod(Ph))"						
535cd797-ace4-43dd-92ed-beb28062740f	0.95	29359013	HCV interferes with insulin signaling by proteosomal degradation of insulin receptor substrate 1 (IRS-1) and IRS-2 by suppressor of cytokine signaling (SOCS) protein or PI3K/Akt/mTOR pathway.	reach	p(HGNC:CISH)	increases	act(p(HGNC:IRS1))						
21c29e51-9a34-4329-af01-d2bc75228cbf	0.86	29364220	"(A) Western blotting of the inhibitory Serine 302 phosphorylation form of IRS-1 (insulin response substrate-1, pIRS1 S302) in mice hypothalamus tissues treated with aCSF or CCL5 antagonist, Met CCL5 (M CCL5) infusion pump."	reach	p(HGNC:CCL5)	increases	act(p(HGNC:IRS1))						
7df2e752-c2d7-4da5-b55c-20557beb0eec	0.94	29380446	"Besides, our previous study in the SH2B1 knockout mice indicated that SH2B1 could interact with IRS1 and lead to intracellular cascades transduction, such as the activation of the Erk1/2 and PI 3-kinase pathways.40, 63 Constitutive activation of IRS1 is found in some solid human tumors.64, 65 In this study, we provide evidence that depletion of IRS1 inhibited SH2B1-overexpression-induced cell invasion and metastasis and uncovered that IRS1 has the positive effect on SH2B1 mediated Wnt signals activation."	reach	p(HGNC:IRS1)	decreases	bp(MESH:D009361)						
fa23d79a-feea-4fc6-b313-264b70253af1	0.95	29380446	"Besides, our previous study in the SH2B1 knockout mice indicated that SH2B1 could interact with IRS1 and lead to intracellular cascades transduction, such as the activation of the Erk1/2 and PI 3-kinase pathways.40, 63 Constitutive activation of IRS1 is found in some solid human tumors.64, 65 In this study, we provide evidence that depletion of IRS1 inhibited SH2B1-overexpression-induced cell invasion and metastasis and uncovered that IRS1 has the positive effect on SH2B1 mediated Wnt signals activation."	reach	p(HGNC:IRS1)	decreases	bp(MESH:D009362)						
3a14217d-9e02-4d41-8bed-fef271b33b4d	0.65	29380446	"Furthermore, ectopic expression of SH2B1 in H1299 cells increased IRS1 expression level."	reach	p(HGNC:SH2B1)	increases	p(HGNC:IRS1)						
b47ff3c6-dd08-4698-9f85-19d8f400d8f8	0.95	29380446	"Intriguingly, we also found that SH2B1 could activate IRS1 to promote Wnt and beta-catenin pathway."	reach	p(HGNC:SH2B1)	increases	act(p(HGNC:IRS1))						
b47ff3c6-dd08-4698-9f85-19d8f400d8f8	0.95	29380446	"Intriguingly, we also found that SH2B1 could activate IRS1 to promote Wnt/β‐catenin pathway."	sparser	p(HGNC:SH2B1)	increases	act(p(HGNC:IRS1))						
64cd2046-861a-4d4b-a655-a45b873af263	0.95	29380446	"Reduced expression of IRS1 considerably inhibited H1299 cell proliferation, migration, and invasion which were driven by SH2B1 overexpression."	reach	p(HGNC:IRS1)	increases	bp(MESH:D009361)						
10a3150d-ce3a-498e-9dbd-6d9c1d2fc299	0.65	29380446	"The Western blotting assay showed that depletion of IRS1 decreased the expression of DVL2 and further weaken the effect of SH2B1 on Wnt and beta-catenin signals, that is, Wnt and beta-catenin targets (TCF-4, Cyclin-D1, and c-Myc) and N-cadherin decreased, while E-cadherin increased."	reach	p(HGNC:IRS1)	decreases	act(p(HGNC:SH2B1))						
13622597-087c-4152-a9d0-2177e2037179	0.86	29380446	These data suggested that depletion of IRS1 inhibited the Wnt and beta-catenin signaling induced by SH2B1.	reach	p(HGNC:IRS1)	decreases	act(p(HGNC:CTNNB1))						
810cf8fb-1b91-4bea-9f58-89a0fd9c4168	0.65	29383109	"These include mir-15b/16-2 that targets the BCL2 oncogene [XREF_BIBR - XREF_BIBR]; mir-7-3, a let-7 family member that regulates the RAS oncogene [XREF_BIBR]; mir-148a, known to induce apoptosis by targeting IGF-1R and IRS1 in breast cancer cells [XREF_BIBR]; mir-426 known to promote cell proliferation in breast cancer [XREF_BIBR]; and, mir-935 known to be differentially expressed in hormone responsive breast cancer cells [XREF_BIBR]."	reach	p(FPLX:RAS)	decreases	act(p(HGNC:IRS1))						
9e4a0717-dcb1-401d-95a5-3351fdb69f04	0.65	29390112	Our data indicate this multipotent stem cell is indispensable for the embryonic catch-up growth and the Irs1 mediated IIS is prerequisite for its survival under severe adverse environments such as prolonged hypoxia.	reach	p(HGNC:IRS1)	increases	act(p(HGNC:SCGB1D4))						
5da74525-35df-447b-b824-86c40ce49227	0.86	29391561	"The tyrosine phosphorylated insulin receptor beta and IRS-1 is targeted and hydrolyzed by protein tyrosine phosphatase 1B (PTP1B), which acts to regulate insulin signaling, negatively XREF_BIBR - XREF_BIBR."	reach	p(FPLX:Phosphatase)	increases	act(p(HGNC:IRS1))						
bfec0ea3-a293-4fe9-ba18-2e1d5e643cb9	0.99	29393871	"Moreover, previous research elucidated that activated AMPK rapidly phosphorylated IRS-1 on Ser789, which led to an increase in insulin stimulated IRS-1-associated PI3K activity [XREF_BIBR]."	reach	p(FPLX:AMPK)	directlyIncreases	"p(HGNC:IRS1, pmod(Ph, Ser, 794))"						
6cc08ff4-b4e6-49b9-8a34-17971469dd2f	0.65	29403354	"Moreover, tau has been suggested to promote IRS-1 function as well as PIP3 production, both favoring insulin signaling."	reach	p(HGNC:MAPT)	increases	act(p(HGNC:IRS1))						
b1615777-098f-41cf-ae95-0d669ebe4863	0.95	29404341	"Moreover, the stimulation of the toll like receptor induces the phosphorylation of insulin receptor substrate-1 by c-Jun amino-terminal kinase (JNK) and protein kinase C (PKC) causing downregulation of the PI3-kinase and Akt pathway and the glucose transporter GLUT-4."	reach	p(HGNC:IRS1)	increases	act(p(HGNC:SLC2A4))						
0c052d6f-f3d4-4f43-b746-3ac5336906e6	0.65	29420538	IRS-1 knockdown in HC11 cells significantly decreased Akt and S6 phosphorylation elicited by Th-POK overexpression (XREF_FIG).	reach	p(HGNC:IRS1)	increases	"p(HGNC:RPS6, pmod(Ph))"						
830fae40-ee40-4a1f-b111-834331ba57c7	0.65	29420538	Overexpression of Th-POK in HC11 cells significantly upregulated IRS-1 expression (XREF_FIG).	reach	p(UP:Q64321)	increases	p(HGNC:IRS1)						
725100c3-bd7b-4e71-9e4a-c0552afc34ea	0.65	29420538	"Th-POK deficiency downregulated insulin receptor substrate-1 (IRS-1), Akt1 and mTOR expression in lactating mammary glands (XREF_FIG)."	reach	p(UP:Q64321)	decreases	act(p(HGNC:IRS1))						
861b8855-79bd-4187-bd7a-5ec54959aee8	0.96	29432553	"Despite increased relative protein abundance of the insulin receptor, insulin receptor substrate (IRS1) phosphorylation was increased (P = 0.0005) at S307, an inhibitory site, and phosphorylated protein kinase B (AKT) (S473) was decreased (P = 0.03) likely serving to impair insulin signaling following 12 h of HS."	reach	p(HGNC:IRS1)	increases	"p(HGNC:AKT1, pmod(Ph, Ser, 473))"						
dfed7f8a-2f05-40ec-98b1-a185a2feb6fd	0.65	29441149	"Selenium supplementation (5ppm/d for 4 weeks) could restore glucagon like peptide 1 receptor (GLP-1R) expression and suppress insulin receptor substrate-1 (IRS-1) and Raf-1 in the liver, which may render hypoglycaemic effect on STZ induced diabetic rats [XREF_BIBR]."	reach	p(HGNC:GLP1R)	decreases	act(p(HGNC:IRS1))						
6eeede9e-1dff-471e-800f-6e80001de171	0.86	29462993	"Additionally, ghrelin and insulin showed an additive increase in the tyrosine phosphorylation of IRS1 [XREF_BIBR]."	reach	p(HGNC:GHRL)	increases	"p(HGNC:IRS1, pmod(Ph, Tyr))"						
3c5ed58e-9c66-4d59-bcc7-fefd8d31fe56	0.95	29462993	"Physiologically, the IRS1 is activated by PI3K-AKT phosphorylation; however, ghrelin was shown to increase IRS1 associated PI3K-MAPK activity and inhibited AKT activity."	reach	p(HGNC:GHRL)	increases	act(p(HGNC:IRS1))						
6eeede9e-1dff-471e-800f-6e80001de171	0.86	29462993	This suggests that ghrelin up-regulates both tyrosine phosphorylation and insulin dependent tyrosine phosphorylation of IRS1.	reach	p(HGNC:GHRL)	increases	"p(HGNC:IRS1, pmod(Ph, Tyr))"						
195bc56a-3d3f-451e-bd6b-3d5f17c9072c	0.95	29463059	"Microglial interleukin-1 (IL-1), interleukin-6 (IL-6), and tumor necrosis factor-alpha (TNF-alpha) are known activators of insulin receptor sustrate-1 (IRS-1) serine kinases (IkappaB kinase, c-Jun N-terminal kinase, and extracellular signal regulated kinase-2), which decrease IRS-1 activity by phosphorylation [XREF_BIBR] as seen in AD [XREF_BIBR]."	reach	p(HGNC:INSR)	decreases	act(p(HGNC:IRS1))						
7d712ec8-fcb7-4216-995b-0e75d8ec7989	0.98	29464929	Depletion of IRS1 inhibits AKT and ERK activities (Machado-Neto etal.	reach	p(HGNC:IRS1)	decreases	act(p(FPLX:ERK))						
fe38fdfa-8a03-4ff0-8227-ba8764e5c27c	0.65	29464929	"Meanwhile, IRS1 also transduces signal into ERK, and IRS1 deficiency reduces ERK phosphorylation (Machado-Neto etal."	reach	p(HGNC:IRS1)	decreases	"p(FPLX:ERK, pmod(Ph))"						
513e3771-6cc0-4520-9d6e-37d9ef68cf12	1	29466466	"Also, there are decreased insulin stimulated tyrosine phosphorylation of IRS-1 and IRS-2; decreased binding of grb2 and the p85 subunit of phosphatidylinositol 3-kinase to IRS-1 and IRS-2, and a marked inhibition of insulin stimulated phosphatidylinositol 3-kinase [XREF_BIBR]."	reach	p(HGNC:IRS1)	increases	act(p(HGNC:GRB2))						
76ad5e62-7a49-443f-a184-e478100297fa	0.65	29466466	"Also, there are decreased insulin stimulated tyrosine phosphorylation of IRS-1 and IRS-2; decreased binding of grb2 and the p85 subunit of phosphatidylinositol 3-kinase to IRS-1 and IRS-2, and a marked inhibition of insulin stimulated phosphatidylinositol 3-kinase [XREF_BIBR]."	reach	p(HGNC:IRS1)	decreases	act(p(HGNC:GRB2))						
9be9b4ac-c59e-4397-b9f1-37e5e8365f6b	0.92	29466466	"Also, there are decreased insulin stimulated tyrosine phosphorylation of IRS-1 and IRS-2; decreased binding of grb2 and the p85 subunit of phosphatidylinositol 3-kinase to IRS-1 and IRS-2, and a marked inhibition of insulin stimulated phosphatidylinositol 3-kinase [XREF_BIBR]."	reach	p(HGNC:IRS1)	decreases	"act(p(FPLX:""PI3K_p85""))"						
6acbffa0-69f3-4e5f-a505-fc4725003aac	0.94	29474443	"IL-1beta has been shown to impair insulin signaling by targeting insulin receptor substrate-1 (IRS-1) and phosphoinositide 3-kinase (PI3K) in adipocytes [XREF_BIBR, XREF_BIBR]."	reach	p(HGNC:IL1B)	increases	act(p(HGNC:IRS1))						
952cda16-d927-4a6d-8b4f-056513e7f8d2	0.65	29479370	"Furthermore, WSZYF affected the expressions of molecules in regulating T2DM, including increasing the expressions of p-IRS1, p-Akt, and GLUT4, reducing PTP1B expression."	reach	p(HGNC:IRS1)	decreases	p(HGNC:PTPN1)						
e6877ef8-5ed5-4f7e-a5b4-9f3e01dbc629	0.86	29479370	"Moreover, the lack activity of IRS-1 leads to the reduced phosphorylation of PI3K and thereby decreased GLUT4 expression in skeletal muscle cells, resulting in IR [XREF_BIBR]."	reach	p(HGNC:IRS1)	decreases	p(HGNC:SLC2A4)						
cb9bd631-f456-407b-8023-5cf580f08dc0	0.95	29483302	"In tumor cells engineered to express NLS-IRS-1, the IRS-1 and LC3 nuclear structures repress autophagy induced by either amino acid starvation or rapamycin treatment."	reach	p(HGNC:IRS1)	decreases	"bp(GO:""GO:0006914"")"						
f9828ec6-4e79-4ee9-b553-a704e8d2f5d2	0.95	29487866	It positively regulates Akt/mTOR/p70S6K signaling through IGF-1 tyrosine kinase receptor and IRS-1 phosphorylation.	sparser	p(HGNC:IRS1)	increases	"p(HGNC:IGF1, pmod(Ph))"						
15058c6d-323d-45be-9d62-011d749f6be2	0.86	29490521	"Loss of TLR4 in the mouse retinal Muller cells led to increased insulin receptor and Akt phosphorylation, with reduced insulin receptor substrate 1 (IRS-1) phosphorylation on serine 307, which was associated with reduced cleavage of caspase 3."	reach	p(HGNC:TLR4)	decreases	"p(HGNC:IRS1, pmod(Ph, Ser, 307))"						
410071a5-7af2-4e42-ae45-bd3d12f1fb36	0.65	29496905	"Here we report that A77 1726 increased AKT S473/T308  and S6K1 T389  phosphorylation but decreased S6 S235/236  and IRS-1 S1101  phosphorylation in 3T3-L1 adipocytes, C2C12 and L6 myotubes."	sparser	p(HGNC:RPS6)	increases	"p(HGNC:IRS1, pmod(Ph, Ser, 1101))"						
6acbffa0-69f3-4e5f-a505-fc4725003aac	0.94	29497383	"Then, NLRP3 inflammasome activation can promote the release of IL-1beta from macrophages, and activated IL-1beta can activate c-Jun N-terminal kinase (JNK), IkappaB kinase (IKK), and the IRS-1 / PI3K and Akt axis via the IL-1 receptor (IL-1R)."	reach	p(HGNC:IL1B)	increases	act(p(HGNC:IRS1))						
a3099d75-780e-4437-853e-1e8a1b5b1373	0.86	29497383	"Then, NLRP3 inflammasome activation can promote the release of IL-1beta from macrophages, and activated IL-1beta can activate c-Jun N-terminal kinase (JNK), IkappaB kinase (IKK), and the IRS-1 / PI3K and Akt axis via the IL-1 receptor (IL-1R)."	reach	p(HGNC:NLRP3)	increases	act(p(HGNC:IRS1))						
745f1c24-ce9c-4440-a11c-6db373737d83	0.65	29524414	"Mechanistically, we observed that the antidiabetic effects of E6155 were involved in SIRT1 dependent activation of LKB1 and AMPK and IRS1 and AKT pathways."	reach	p(HGNC:SIRT1)	increases	act(p(HGNC:IRS1))						
cd2a4339-56e1-4222-b460-2827b584a3a3	0.65	29530981	Bioluminescence resonance energy transfer (BRET) experiments indicated that the SNX6 knockdown perturbed the association between IGF1R and the key adaptor proteins insulin receptor substrate 1 (IRS1) and SHC adaptor protein 1 (SHC1).	reach	p(HGNC:SNX6)	increases	act(p(HGNC:IRS1))						
74d9bb0e-c095-4657-ad99-f2bda28e8b71	0.86	29538286	"In skeletal muscle, a high fish oil diet, compared to a high lard diet, ameliorated systemic insulin sensitivity and elicited IRS1 and pIRS (Tyr632) immune-reactivity, similar to a control diet [XREF_BIBR]."	reach	p(HGNC:SH3PXD2A)	increases	act(p(HGNC:IRS1))						
4638f06c-46d4-4fe1-bc09-b4d2eb4a4a66	0.95	29543760	"Insulin receptor (IR) cell surface expression is regulated by ubiquitination associated with the E3 ligase TRIM72, which targets both the receptor and its associated scaffold protein insulin receptor substrate 1 (IRS1) for degradation [XREF_BIBR]."	reach	p(HGNC:TRIM72)	increases	act(p(HGNC:IRS1))						
20543e2d-f238-488d-a8ad-3177b8174780	0.95	29545179	"As a key component of the SCF-E3 ubiquitin ligase complex, Fbxo40 induces IRS1 ubiquitination, thus inactivating the IGF1 and Akt pathway."	reach	p(HGNC:IRS1)	decreases	act(p(HGNC:IGF1))						
e3721cc1-689b-4404-97bb-b0a76b9e3bc6	0.97	29545179	"As a key component of the SCF-E3 ubiquitin ligase complex, Fbxo40 induces IRS1 ubiquitination, thus inactivating the IGF1 and Akt pathway."	reach	p(HGNC:FBXO40)	directlyIncreases	"p(HGNC:IRS1, pmod(Ub))"						
e3721cc1-689b-4404-97bb-b0a76b9e3bc6	0.97	29545179	"As a key component of the SCF-E3 ubiquitin ligase complex, Fbxo40 induces IRS1 ubiquitination, thus inactivating the IGF1/Akt pathway."	sparser	p(HGNC:FBXO40)	directlyIncreases	"p(HGNC:IRS1, pmod(Ub))"						
2be36480-e9f4-4cd6-97e5-0314032fcde4	0.95	29551677	"Overexpression of Insulin Receptor Substrate 1 (IRS-1) has been reported to promote cell growth, atypical hyperplasia, and carcinogenesis."	reach	p(HGNC:IRS1)	increases	"bp(GO:""GO:0016049"")"						
6cd5e861-f62a-4131-8861-2f124faba103	0.65	29554273	"Indeed, the antiapoptotic genes, Traf1 and Birc3, as well as the proapoptotic gene Bmf were all upregulated in the 0.04 microg/ml treatment, while at the highest concentration, the apoptotic machinery seems to be supported by the upregulation of the proapoptotic genes p21 and Ikb, and by the downregulation of Irs-1, whose expression confers protection against cell death."	reach	p(HGNC:IRS1)	increases	act(p(HGNC:BIRC3))						
d1a6f0c8-be48-4b3b-919f-9880812a0782	0.65	29554273	"Indeed, the antiapoptotic genes, Traf1 and Birc3, as well as the proapoptotic gene Bmf were all upregulated in the 0.04 microg/ml treatment, while at the highest concentration, the apoptotic machinery seems to be supported by the upregulation of the proapoptotic genes p21 and Ikb, and by the downregulation of Irs-1, whose expression confers protection against cell death."	reach	p(HGNC:IRS1)	increases	act(p(HGNC:BMF))						
2078f617-aeb7-4070-bc8c-0d2904e2185a	0.65	29554273	"Indeed, the antiapoptotic genes, Traf1 and Birc3, as well as the proapoptotic gene Bmf were all upregulated in the 0.04 microg/ml treatment, while at the highest concentration, the apoptotic machinery seems to be supported by the upregulation of the proapoptotic genes p21 and Ikb, and by the downregulation of Irs-1, whose expression confers protection against cell death."	reach	p(HGNC:IRS1)	increases	act(p(HGNC:TRAF1))						
11353841-eea6-467b-8e83-599a5eb66649	0.65	29570673	Activation of CB1R inhibits insulin signaling by elevating inhibitory serine 307 phosphorylation of insulin receptor substrate 1 (IRS1) and by stimulating the dephosphorylation of insulin activated protein kinase B (PKB and AKT) through upregulation of the S/T phosphatase PH domain and leucine rich repeats protein phosphatase 1 (PHLPP1) [XREF_BIBR].	reach	p(UP:P52451)	decreases	"p(HGNC:IRS1, pmod(Ph))"						
d041db86-d97f-4884-940f-f5155be14c03	0.65	29570673	"Treatment with 2-AG increased serine 307 phosphorylation of IRS1, which inhibits AKT phosphorylation, and resulted in reduced insulin stimulated phosphorylation of IRS1 (tyrosine 895) and AKT (serine 473); however, GN reduced the phosphorylation of IRS1 (serine 307), whereas increased the insulin stimulated phosphorylation of IRS1 (tyrosine 895) and AKT (serine 473)."	reach	"p(HGNC:IRS1, pmod(Ph, Ser, 307))"	decreases	"p(FPLX:AKT, pmod(Ph, Ser, 473))"						
1f82082a-e185-40be-9c23-ef033b5a1638	0.65	29570673	"Treatment with 2-AG increased serine 307 phosphorylation of IRS1, which inhibits AKT phosphorylation, and resulted in reduced insulin stimulated phosphorylation of IRS1 (tyrosine 895) and AKT (serine 473); however, GN reduced the phosphorylation of IRS1 (serine 307), whereas increased the insulin stimulated phosphorylation of IRS1 (tyrosine 895) and AKT (serine 473)."	reach	"p(HGNC:IRS1, pmod(Ph, Ser, 307))"	increases	"p(FPLX:AKT, pmod(Ph, Tyr, 895))"						
